,AttorneyUno,Total Hours,Ethnicities,Imprisoned,Male,Female,OtherGender,Juvenile,Family and Children,Individual Rights,Housing and Homelessness,"Work, Employment and Unemployment",Other,Health and Disability,Consumer Financial Questions,Income Maintenance,Education,"Family, Divorce, and Custody",Housing or Property,Debts and Purchases,Civil and Constitutional Rights,Wills and Inheritance,Work,Personal Injury
1649,332D256C-CC18-4305-943B-E8F04F4BF068,2.0,"['African American,Caucasian,Native American or Alaska Native']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1650,3356AF64-5F84-4570-B202-4AD312D1AB4F,0.7,"['', 'Caucasian']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1651,3359C176-2E4B-4260-93F5-152656D9EAE4,8.6,"['African American', 'Latino or Hispanic', 'Caucasian']",0.0,0.0,9.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
1652,8F2F24DE-DC76-42FA-A7EA-4C1FCA2E3A37,39.0,"['Caucasian', 'Latino or Hispanic', '']",0.0,7.0,22.0,2.0,0.0,25.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,2.0
1653,3367FFA3-77BE-42FE-BF45-C4E53FE5ECF0,4.8,"['Caucasian', 'Not Hispanic or Latino', 'Other']",0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1654,33A95044-CF5A-456D-9DD4-D888D2ABD7B3,1.5,"['Caucasian', 'Latino or Hispanic', ""I'd rather not answer""]",0.0,5.0,12.0,1.0,0.0,5.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,3.0,0.0
1655,33AEEA27-A4B9-4799-B43C-B6983EFC49DB,1.0,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1656,33B8F8B9-C1C7-4764-9292-3E8B796229A6,2.5,['Asian'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1657,33DF4C8D-4F50-433B-B81F-B37F582CA8D8,0.30000000000000004,['Caucasian'],0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,34040529-D681-4898-B72E-4F8C4DFE3BDB,6.4,"['Not Hispanic or Latino', 'Caucasian', 'African American']",0.0,2.0,31.0,1.0,0.0,28.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0
1659,C745ADA5-3151-400F-9A6D-1103FAD87F0A,11.5,"['Caucasian', 'African American', 'Latino or Hispanic']",0.0,12.0,22.0,3.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0
1660,CD1159BD-FCA6-46B3-BCDD-8C4B7564E423,0.4,"['Caucasian', 'African American', '']",0.0,8.0,30.0,6.0,0.0,33.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0
1661,591D153C-44A9-4E3F-B994-4524CB1B5318,1.5,"['Caucasian', '', 'Caucasian,Other']",0.0,3.0,11.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,BBC73B29-98D9-4244-BFB5-13A32E879F7F,3.2,"['', 'Caucasian', 'Caucasian,Latino or Hispanic']",0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1663,752A0C24-94A5-4A91-AFBB-E5F24D226B70,1.1,"['Caucasian', 'African American']",0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
1664,EE1CFF3F-0A6A-4A88-B447-39ED7E0AC00B,0.5,['African American'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1665,ECB47F7B-CF20-4F7E-B7D0-7F62ADA0B762,0.9,"['Caucasian', 'African American']",0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
1666,C3532E05-8EE6-4B78-AC70-1D0AD175D141,2.8,"['', 'Caucasian', 'African American']",0.0,0.0,2.0,10.0,0.0,3.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0
1667,5ECBB001-E1B9-4C7D-9A33-A2FC0CF75E7F,2.5,"['Caucasian', '', 'African American']",0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1668,BAA77C9A-A25D-42B9-9A59-76F6C2884831,0.5,"['Caucasian', 'African American']",0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1669,B0E339F7-B6D9-4349-AA5F-AE5E61F1A993,13.700000000000001,"['Not Hispanic or Latino', ""I'd rather not answer"", 'African American']",0.0,6.0,44.0,4.0,0.0,29.0,0.0,6.0,5.0,20.0,0.0,2.0,0.0,0.0,29.0,6.0,6.0,0.0,0.0,5.0,0.0
1670,9DF6DC1B-70F3-4D6D-8A82-316FF9CBA151,0.2,['Other'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,F9DB3918-106C-4ACD-B09E-F6301083D772,1.1,['Not Hispanic or Latino'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1672,344BBF8D-32A9-441E-B60C-25664C45571F,0.6,"['Not Hispanic or Latino', 'Hispanic or Latino']",0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1673,34AEBC85-7834-4A40-9EFA-99DF6095A5EE,0.3,['Latino or Hispanic'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1674,34B2B66A-043F-4650-9D42-2FB62013FF99,0.4,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,7EF33AD9-A90A-44F4-9332-ADD289A19CC2,1.9,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1676,AABC99E8-BAB3-4E41-A725-4B8C356A7994,2.5,"['Caucasian', 'African American']",0.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0
1677,DE44EC83-6CEF-463A-AC85-FCD065D456FC,0.6,"['', 'Caucasian']",0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1678,971F1BCE-7241-4CF7-9D90-1016619337D8,0.7,['Caucasian'],0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1679,BDAA06B8-F4DF-4725-A19E-C73586D2E5F7,9.3,"['Caucasian', '', ""I'd rather not answer""]",0.0,7.0,11.0,4.0,0.0,8.0,2.0,0.0,1.0,6.0,1.0,7.0,0.0,0.0,8.0,0.0,7.0,2.0,0.0,2.0,0.0
1680,5A7ECDEF-4500-48F4-A949-5E3AB634899E,0.2,['Not Hispanic or Latino'],0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,34D94071-F97B-4960-994F-5B6499B26B07,1.5,"['African American', ""I'd rather not answer"", 'Latino or Hispanic']",0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1682,34E1CDC7-6CEC-495C-99CC-5BDA768B0A05,1.5,"['African American,Caucasian']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,34EF6976-8AD0-4257-9088-7A3FC5B14303,0.5,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1684,34FC296F-C020-46AD-B575-CB4289391A9A,1.0,['Latino or Hispanic'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,34FC5B56-68B7-4B47-90EE-351CD6A7F563,1.3,['Caucasian'],0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1686,6CD3C8D4-7BFA-4925-8A6D-E153E6ECDF5B,26.8,"['Caucasian', 'African American', '']",0.0,9.0,40.0,7.0,0.0,1.0,1.0,29.0,2.0,16.0,0.0,14.0,2.0,0.0,0.0,29.0,14.0,1.0,1.0,2.0,0.0
1687,44C33D1C-E5BF-4BBE-B3CA-692D7233EC6E,13.2,"['Caucasian', 'African American', '']",0.0,9.0,19.0,3.0,0.0,4.0,1.0,4.0,0.0,11.0,0.0,15.0,1.0,0.0,1.0,4.0,15.0,1.0,5.0,0.0,0.0
1688,62B73782-52F1-4E19-904D-09FFD1D49DDF,1.6,"['Native American or Alaska Native', 'African American', ""I'd rather not answer""]",0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1689,7D87D3FB-8062-40A4-A13F-32A9D3EB15EA,5.5,"['Caucasian', 'Native American or Alaska Native']",0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1690,A7AB4B28-FACD-4B92-A848-42503B5CA220,3.7,"['Caucasian', 'Native American or Alaska Native', 'African American']",0.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0
1691,810A4101-38BD-485C-A996-8EC6F2E95D90,2.5,"['Caucasian', 'African American', ""I'd rather not answer""]",0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,D70D926B-2C9C-400A-8B90-20185459F723,0.1,"['Caucasian', 'African American', ""I'd rather not answer""]",0.0,16.0,54.0,9.0,0.0,46.0,4.0,14.0,0.0,6.0,0.0,12.0,0.0,0.0,44.0,14.0,12.0,4.0,2.0,0.0,0.0
1693,36FD70DE-0841-42DA-B0D6-ED612BCA4D80,21.5,"['Caucasian', 'Asian', '']",0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0
1694,CDAE36B1-FC77-4363-ADA6-864FF2DC9F2A,3.9000000000000004,"['Caucasian', 'African American']",0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1695,F2B1841B-9070-4ED0-8614-7D760E3D60E2,1.2999999999999998,"['African American', 'Not Hispanic or Latino']",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,F9F632B8-FF2B-4CF8-A10E-3F79EE557202,24.3,"['Caucasian', 'African American', '']",0.0,17.0,43.0,3.0,0.0,17.0,6.0,13.0,1.0,32.0,1.0,9.0,1.0,0.0,17.0,13.0,9.0,4.0,0.0,2.0,1.0
1697,C7142F98-8315-4698-9B83-D4764CF33613,13.0,"['Caucasian', 'African American', '']",0.0,8.0,23.0,4.0,0.0,25.0,1.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,24.0,3.0,1.0,1.0,2.0,0.0,0.0
1698,3544CF56-BC65-4D2E-8A87-FD90FC010865,2.5,"['Caucasian', 'Caucasian,Native American or Alaska Native', 'African American']",0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
1699,A9FE63A6-56B7-496E-8E5E-6FA9B7B04E04,1.5,"['Caucasian', 'Other', ""I'd rather not answer""]",0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1700,354786C9-D919-4062-B251-74225578E2EA,7.0,"['Caucasian', 'African American', ""I'd rather not answer""]",0.0,11.0,14.0,1.0,0.0,7.0,0.0,6.0,0.0,17.0,0.0,4.0,0.0,0.0,5.0,6.0,4.0,0.0,2.0,1.0,0.0
1701,A04FBA40-A9B7-4B06-814B-B32FBB0357BA,5.1,"['Caucasian', 'African American', '']",0.0,3.0,11.0,2.0,0.0,2.0,1.0,4.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,2.0,0.0
1702,35490998-F723-4E74-AB94-4316E835D474,0.30000000000000004,[''],0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,354EEC55-F404-48CD-805B-14238EC39010,0.2,"['African American,Other']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1704,3557DB97-81E4-443C-BE57-1F8E3518408B,8.0,"['Caucasian', 'Asian', 'Caucasian,Latino or Hispanic']",0.0,3.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1705,35AEBE4B-12E6-4D12-B54E-9227945FBB11,15.2,"['Latino or Hispanic', 'Caucasian', 'Asian']",0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1706,4298685A-C7C4-47F1-936E-7B24E3CB82C0,52.8,"['Caucasian', ""I'd rather not answer"", 'Latino or Hispanic']",0.0,8.0,17.0,2.0,0.0,6.0,0.0,12.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,6.0,0.0,0.0
1707,3939593E-1E7A-48E1-99D5-7E65967CFFAB,7.2,"['Latino or Hispanic', 'Caucasian']",0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1708,35C4BDAC-E326-44C8-94DB-2D0B16141203,1.7,['Other'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,35D5D945-A852-431F-9FA3-2DE02182AFEA,1.3,"['Caucasian', ""I'd rather not answer"", 'Asian']",0.0,1.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0
1710,35EB1942-1238-4C2D-AE23-65120327D1C6,1.4,"['Caucasian', ""I'd rather not answer""]",0.0,2.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
1711,8F1ED7DF-0C35-422A-AFDA-CA15657FB1BB,0.4,['Caucasian'],0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1712,35EC33C4-2CE2-42CF-8E7B-80CA8698EEA6,1.0,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,CF7FE096-9EAB-41CA-90E1-6E7FBD4BA166,26.26,"['Caucasian', 'African American', '']",0.0,41.0,102.0,12.0,0.0,74.0,2.0,40.0,2.0,35.0,3.0,11.0,2.0,0.0,55.0,45.0,11.0,2.0,19.0,7.0,2.0
1714,54DAF47F-5298-4A24-B300-2D9C2E220F99,53.0,"['Caucasian', 'African American', '']",0.0,5.0,6.0,2.0,0.0,3.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0
1715,361524B2-468F-485B-90CA-7DB0D509943A,0.6,['Not Hispanic or Latino'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1716,36187664-4354-4788-B64D-120791D5B6FA,1.8,"['Caucasian', 'Latino or Hispanic']",0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1717,894E4CEE-0FDC-4EFA-B196-2DF64BB8580F,3.1,"['Latino or Hispanic', 'Other', '']",0.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1718,364F3591-2061-4DDE-ABF0-43CAC6B722C8,0.1,['Not Hispanic or Latino'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1719,B07AD953-480A-42FA-A42C-C398E41A3ECC,1.2000000000000002,"['Caucasian', 'African American', 'Caucasian,Latino or Hispanic']",0.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0
1720,3668BE61-745B-4FBF-8B3D-CED5B06C8895,49.2,"['Caucasian', '', 'African American']",0.0,9.0,27.0,3.0,0.0,17.0,0.0,4.0,5.0,6.0,0.0,7.0,0.0,0.0,15.0,4.0,7.0,0.0,2.0,5.0,6.0
1721,366D4682-940D-408C-B050-8C8630D82687,3.2,"['', 'Caucasian', 'African American']",0.0,3.0,3.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1722,36724BF9-BBEF-4CD8-A073-C5DD736F542D,0.2,['Caucasian'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,36A4525B-043C-4E33-978A-910C6846A90A,1.8,"['', 'Caucasian']",0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1724,36B58265-2EA9-4615-870E-81AC75AFF824,0.8,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1725,36CC7804-A059-4218-A4A6-BBC0E238EF96,1.2999999999999998,"['Caucasian', 'African American,Caucasian']",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1726,36E326EA-6EAC-4551-8AB4-44A57D1CC7B4,0.2,"['', 'Other']",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,4B48EEBC-9D43-49A1-91E7-001FDE8CD876,7.4,"['Caucasian', 'African American', 'Not Hispanic or Latino']",0.0,3.0,11.0,0.0,0.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0
1728,36F5A4B9-C320-45CE-96F5-CE166F32B380,0.5,[''],0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,36FDE854-14C6-402A-AE2C-16768EC0E07E,6.4,"['Not Hispanic or Latino', ""I'd rather not answer""]",0.0,3.0,9.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0
1730,370798E8-FD41-49C7-91DC-70D64583EDE5,1.2,"['Not Hispanic or Latino', ""I'd rather not answer""]",0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1731,3719AE81-CAD1-47CA-9500-C92ADAF92CBF,1.1,"[""I'd rather not answer"", 'Not Hispanic or Latino']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1732,3733DF07-DD61-4220-B56B-B7E923FA26CC,0.5,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1733,37437058-9FD3-4483-9FA6-6095F167D58D,0.4,['Caucasian'],0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,5E3EAD1D-76C8-4E92-8301-7D7BCD1B477A,0.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1735,DFA20341-6FDB-4315-9605-97D7B2DEBC63,18.4,"['Caucasian', 'African American', 'African American,Caucasian']",0.0,1.0,6.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
1736,EAAC7556-7A2B-47EF-A2CF-D0BC5FCC52E7,3.8,"['Caucasian', '', 'African American']",0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0
1737,E59C18B8-AF09-4A0E-9522-7F5D9D4C6FF3,1.0,"['Caucasian', '', 'African American']",0.0,0.0,18.0,4.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0
1738,3F38834D-B44C-4681-B9DC-B3DD39B44EF9,0.6,['Caucasian'],0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1739,E8B90098-D226-4116-839C-27F6A2E2DEB5,3.1999999999999997,"['Caucasian', '', 'Not Hispanic or Latino']",0.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
1740,71C023FD-59D5-41FE-A68E-BC16B33757F2,22.1,"['Caucasian', 'African American', 'Not Hispanic or Latino']",0.0,8.0,20.0,1.0,0.0,16.0,0.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,16.0,6.0,1.0,0.0,0.0,4.0,0.0
1741,B96B93E5-6FF9-4CA4-B748-E3BB9892F005,1.0,"['Caucasian', ""I'd rather not answer""]",0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1742,6DE25964-CD75-48A4-82F5-C96BF9C71F56,1.6,['Not Hispanic or Latino'],0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1743,BCED7C0C-C8C2-443B-ABC9-F73C07639F7F,0.7,['Caucasian'],0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,C05ABCB5-A197-476A-8BD9-25B98BCC7E60,7.800000000000001,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,7.0,23.0,0.0,0.0,16.0,1.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,10.0,4.0,1.0
1745,3A284E81-21CA-4A62-B409-1302E30EAAAA,2.3000000000000003,"['Latino or Hispanic', 'Caucasian', '']",0.0,4.0,15.0,6.0,0.0,5.0,19.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,FBFBDCCC-9C5B-4C31-9EA0-B2F1C9F91BCA,2.0,"['Caucasian', 'African American', '']",0.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,37A3B04C-1E81-4E6F-BDA3-2F5F412F911A,3.0,"['Caucasian', '', 'African American']",0.0,5.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
1748,37EF5225-4480-43FC-BC3D-C4282D4DBD74,1.0,"['Caucasian', 'Caucasian,Slavic', '']",0.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
